RECNO,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1909970,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-795971-2,TSXZ-478688,04/04/2022,04/18/2022,,0.00 ,570.00 ,"1,083.00 ",SEA0003055,COSU6323573756,04/04/2022
1910017,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CBHU-707838-4,DCNZ-426637,04/14/2022,04/14/2022,04/14/2022,0.00 ,38.00 ,551.00 ,SEA0002203,COSU6324739604,04/14/2022
1910018,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CCLU-786666-3,MAEC-561859,03/21/2022,04/11/2022,04/11/2022,0.00 ,836.00 ,"1,318.40 ",SEA0002204,COSU6324739603,03/21/2022
1910019,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-711388-4,TSXZ-413501,04/18/2022,,,0.05 ,367.25 ,858.70 ,SEA0002205,COSU6324739600,
1910020,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-852385-7,OESZ-802217,03/29/2022,04/12/2022,,0.00 ,570.00 ,"1,052.40 ",SEA0002207,COSU6324739601,03/30/2022
1910021,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-854272-8,DCNZ-416421,03/29/2022,03/30/2022,03/30/2022,0.00 ,558.40 ,"1,040.80 ",SEA0002208,COSU6324739606,03/29/2022
1910022,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-369786-7,DFLZ-401718,03/26/2022,04/18/2022,04/18/2022,0.00 ,"1,442.00 ","1,955.00 ",SEA0002210,COSU6324739602,04/04/2022
1910023,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TGHU-623173-0,APMZ-412110,04/20/2022,,,0.05 ,761.25 ,"1,252.70 ",SEA0002211,COSU6324739605,04/20/2022
1910024,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,CCLU-794469-0,CCLZ-442872,03/28/2022,04/02/2022,03/30/2022,0.00 ,228.00 ,697.00 ,SEA0003041,COSU6325329989,03/28/2022
1910025,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,TLLU-572848-5,TSXZ-460076,04/09/2022,04/13/2022,04/12/2022,190.00 ,0.00 ,688.75 ,SEA0003059,COSU6325329980,04/09/2022
1910032,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CLKU-501673-8,DECZ-404127,03/14/2022,03/15/2022,,76.00 ,142.10 ,700.50 ,SEA0000570,HDMUSGNM07009304,03/14/2022
1910033,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-620438-4,HDMZ-414112,03/14/2022,03/15/2022,03/15/2022,76.00 ,142.10 ,700.50 ,SEA0001032,HDMUSGNM07009303,03/14/2022
1910034,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-407190-3,APMZ-404404,03/09/2022,03/09/2022,,0.00 ,38.00 ,520.40 ,SEA0001028,HDMUSGNM07009303,03/09/2022
1910035,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-419789-3,DCLZ-401801,03/14/2022,03/15/2022,,0.00 ,76.00 ,558.40 ,SEA0001027,HDMUSGNM07009304,03/14/2022
1910036,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-450624-6,GACZ-403293,03/08/2022,03/14/2022,03/14/2022,0.00 ,266.00 ,748.40 ,SEA0001025,HDMUSGNM07009304,03/08/2022
1910037,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-463306-6,APMZ-424776,03/14/2022,03/31/2022,03/31/2022,684.00 ,872.90 ,"2,039.30 ",SEA0001099,HDMUSGNM07009311,03/14/2022
1910038,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-467767-6,OESZ-804525,03/14/2022,03/18/2022,03/18/2022,0.00 ,190.00 ,672.40 ,SEA0001022,HDMUSGNM07009304,03/14/2022
1910039,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-481160-9,APMZ-426994,03/09/2022,03/14/2022,,0.00 ,548.00 ,"1,030.40 ",SEA0001021,HDMUSGNM07009303,03/12/2022
1910040,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,SEGU-585065-0,FLXZ-446188,03/09/2022,03/11/2022,03/10/2022,0.00 ,114.00 ,596.40 ,SEA0000980,HDMUSGNM07009303,03/09/2022
1910083,DIT,HII,SAMSDTX,NEOVIA LOGISTICS - A59,BSIU-920645-3,DCNZ-698019,03/05/2022,03/09/2022,03/09/2022,181.12 ,0.00 ,665.70 ,SEA0001745,HDMUSZPM22374400,03/05/2022
1910098,DIT,HII,SAMSDTX,NEOVIA LOGISTICS - A59,SEGU-580149-1,PONZ-458044,03/09/2022,03/16/2022,03/10/2022,0.00 ,304.00 ,779.70 ,SEA0001472,HDMUSZPM10659700,03/09/2022
1910099,DIT,HII,SAMSDTX,NEOVIA LOGISTICS - A59,KOCU-412010-3,OESZ-806521,03/09/2022,03/14/2022,03/10/2022,219.12 ,0.00 ,703.70 ,SEA0001469,HDMUSZPM88539600,03/09/2022
1910100,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-437695-5,TSXZ-616683,04/07/2022,04/08/2022,,0.00 ,76.00 ,589.00 ,SEA0003876,SMLMSEL2G1144600,04/07/2022
1910101,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,DRYU-965884-4,TSXZ-479228,04/07/2022,04/08/2022,,0.00 ,76.00 ,589.00 ,SEA0003877,SMLMSEL2G1144600,04/07/2022
1910102,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,SMCU-114298-9,TSXZ-443095,04/07/2022,04/15/2022,,0.00 ,802.00 ,"1,315.00 ",SEA0003878,SMLMSEL2G1144600,04/14/2022
1910116,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-412149-2,DCNZ-498574,04/15/2022,04/18/2022,,0.00 ,152.00 ,665.00 ,SEA0003620,HDMUSELM45830200,04/15/2022
1910117,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-412700-0,PONZ-456155,04/15/2022,04/16/2022,04/18/2022,0.00 ,76.00 ,589.00 ,SEA0003541,HDMUSELM65881546,04/15/2022
1910118,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-413665-6,EVGZ-341427,04/01/2022,04/02/2022,,0.00 ,76.00 ,589.00 ,SEA0003621,HDMUSELM08782900,04/01/2022
1910119,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-425485-4,CCMZ-403122,04/01/2022,04/01/2022,,0.00 ,38.00 ,551.00 ,SEA0003622,HDMUSELM08782900,04/01/2022
1910120,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-463398-7,DCLZ-412619,03/28/2022,04/09/2022,04/06/2022,0.00 ,954.00 ,"1,467.00 ",SEA0003623,HDMUSELM25264500,04/04/2022
1910121,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-517431-0,DCHZ-411493,03/28/2022,04/05/2022,,0.00 ,802.00 ,"1,315.00 ",SEA0003624,HDMUSELM01881600,04/04/2022
1910122,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-518711-2,EMCZ-947447,04/11/2022,,,0.05 ,215.00 ,706.45 ,SEA0003625,HDMUSELM65881500,
1910123,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-922564-3,MSCZ-400110,04/13/2022,04/15/2022,04/15/2022,0.00 ,114.00 ,627.00 ,SEA0003543,HDMUSELM89546306,04/13/2022
1910124,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-926393-6,MAEC-741884,04/13/2022,04/15/2022,04/14/2022,0.00 ,114.00 ,627.00 ,SEA0003626,HDMUSELM01881600,04/13/2022
1910125,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-929195-9,DECZ-403731,04/11/2022,04/17/2022,,0.00 ,266.00 ,779.00 ,SEA0003627,HDMUSELM95902800,04/11/2022
1910133,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-933509-1,DECZ-403882,03/26/2022,04/05/2022,04/05/2022,0.05 ,948.00 ,"1,461.05 ",SEA0003628,HDMUSELM08782901,04/04/2022
1910134,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-933634-9,MAEC-687979,03/24/2022,04/01/2022,,0.00 ,802.00 ,"1,284.40 ",SEA0003629,HDMUSELM08782901,03/31/2022
1910135,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-946370-2,DCLZ-406996,03/24/2022,04/02/2022,04/01/2022,0.00 ,840.00 ,"1,322.40 ",SEA0003630,HDMUSELM25264500,03/31/2022
1910136,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-962983-5,DECZ-402367,04/13/2022,04/15/2022,04/14/2022,0.00 ,114.00 ,627.00 ,SEA0003545,HDMUSELM66739000,04/13/2022
1910137,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-963217-1,OESZ-801702,04/02/2022,04/05/2022,,0.00 ,152.00 ,665.00 ,SEA0003631,HDMUSELM57282400,04/02/2022
1910138,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-992112-7,OESZ-801757,04/11/2022,04/13/2022,,114.00 ,0.00 ,627.00 ,SEA0003632,HDMUSELM57282400,04/11/2022
1910139,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-993984-6,DCLZ-414403,04/13/2022,04/14/2022,04/14/2022,76.00 ,0.00 ,589.00 ,SEA0003633,HDMUSELM08782901,04/13/2022
1910140,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-994810-7,MSCZ-516880,04/15/2022,04/16/2022,,0.00 ,76.00 ,589.00 ,SEA0003634,HDMUSELM01881600,04/15/2022
1910141,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,BSIU-994831-8,APMZ-420661,04/12/2022,04/12/2022,04/12/2022,38.00 ,142.10 ,693.10 ,SEA0003635,HDMUSELM62611200,04/12/2022
1910142,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-456535-2,OESZ-802135,03/28/2022,04/09/2022,,0.00 ,954.00 ,"1,467.00 ",SEA0003636,HDMUSELM93329210,04/05/2022
1910143,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-490247-4,POCZ-401144,04/18/2022,04/21/2022,04/20/2022,0.05 ,142.10 ,655.15 ,SEA0003637,HDMUSELM08782901,04/18/2022
1910144,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-491327-3,APMZ-411130,03/25/2022,04/05/2022,,0.00 ,"1,021.00 ","1,534.00 ",SEA0003638,HDMUSELM16605000,04/04/2022
1910145,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-713894-5,DECZ-402390,03/28/2022,04/02/2022,,0.00 ,618.00 ,"1,131.00 ",SEA0003639,HDMUSELM76065500,04/02/2022
1910146,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-720193-0,HDMZ-412083,03/24/2022,04/01/2022,04/01/2022,0.00 ,802.00 ,"1,284.40 ",SEA0003640,HDMUSELM57282400,03/31/2022
1910147,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-730207-2,MAEC-683833,04/01/2022,04/02/2022,,0.00 ,76.00 ,589.00 ,SEA0003641,HDMUSELM45830210,04/01/2022
1910148,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-730743-3,APMZ-425275,04/15/2022,04/16/2022,04/16/2022,0.00 ,76.00 ,589.00 ,SEA0003642,HDMUSELM45830200,04/15/2022
1910149,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-739745-8,DECZ-404127,04/14/2022,,,0.00 ,357.15 ,848.55 ,SEA0003643,HDMUSELM08782900,
1910150,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-743609-2,DCNZ-435071,04/12/2022,04/12/2022,,0.00 ,180.10 ,693.10 ,SEA0003644,HDMUSELM08782901,04/12/2022
1910151,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-748755-1,APMZ-421197,03/24/2022,03/31/2022,03/31/2022,0.05 ,764.00 ,"1,246.45 ",SEA0003645,HDMUSELM08782900,03/31/2022
1910152,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-752220-4,OESZ-802178,03/24/2022,04/04/2022,04/04/2022,0.00 ,916.00 ,"1,398.40 ",SEA0003646,HDMUSELM57282400,03/31/2022
1910153,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-765082-0,TSXZ-459960,03/30/2022,03/30/2022,,0.00 ,520.40 ,"1,002.80 ",SEA0003603,COSU6323458184,03/30/2022
1910173,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-620447-1,MAEC-563412,03/29/2022,04/08/2022,04/08/2022,0.00 ,418.00 ,900.40 ,SEA0003105,HDMULCHM88713430,03/29/2022
1910174,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-634881-7,POCZ-401706,03/25/2022,04/05/2022,,0.00 ,"1,021.00 ","1,534.00 ",SEA0003108,HDMULCHM88713421,04/04/2022
1910175,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-639498-2,OESZ-804903,03/29/2022,04/08/2022,04/08/2022,0.00 ,418.00 ,900.40 ,SEA0003138,HDMULCHM88713427,03/29/2022
1910176,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-646118-6,EMCZ-441452,03/25/2022,04/04/2022,04/04/2022,0.00 ,878.00 ,"1,391.00 ",SEA0003146,HDMULCHM88713426,04/01/2022
1910177,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-436978-1,MAEC-569895,03/23/2022,03/29/2022,03/24/2022,0.00 ,266.00 ,748.40 ,SEA0003171,HDMULCHM88713423,03/23/2022
1910178,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-439492-7,OESZ-801514,03/23/2022,04/08/2022,04/08/2022,0.00 ,"1,156.10 ","1,638.50 ",SEA0003175,HDMULCHM88713424,03/23/2022
1910179,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-450286-8,FZTZ-440163,03/23/2022,03/26/2022,,0.00 ,152.00 ,634.40 ,SEA0003182,HDMULCHM88713428,03/23/2022
1910180,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-461507-8,APMZ-404469,04/02/2022,04/02/2022,,0.00 ,38.00 ,551.00 ,SEA0003187,HDMULCHM88713422,04/02/2022
1910181,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-484000-0,PONZ-457021,03/14/2022,03/31/2022,03/29/2022,0.00 ,"1,414.80 ","1,897.20 ",SEA0000485,HDMUKULM36554300,03/14/2022
1910182,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-484658-6,DCNZ-426437,03/28/2022,03/30/2022,03/30/2022,0.00 ,114.00 ,596.40 ,SEA0003198,HDMULCHM88713431,03/28/2022
1910183,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-486540-0,APMZ-416156,03/14/2022,03/26/2022,03/24/2022,0.00 ,494.00 ,976.40 ,SEA0000486,HDMUKULM36554300,03/14/2022
1910184,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-488552-0,MAEC-689973,04/02/2022,04/07/2022,04/04/2022,0.00 ,228.00 ,741.00 ,SEA0003200,HDMULCHM88713432,04/02/2022
1910185,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-525711-1,OESZ-804910,03/30/2022,03/31/2022,,0.00 ,700.50 ,"1,182.90 ",SEA0003212,HDMULCHM88713429,03/30/2022
1910236,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-959192-0,NEDZ-402342,03/30/2022,03/30/2022,03/31/2022,0.00 ,38.00 ,520.40 ,SEA0003604,COSU6323458183,03/30/2022
1910238,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,UETU-568991-2,TSXZ-450315,03/30/2022,04/15/2022,04/15/2022,0.00 ,646.00 ,"1,128.40 ",SEA0003605,COSU6323458180,03/30/2022
1910240,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CCLU-723523-0,MAEC-684287,04/12/2022,04/20/2022,04/20/2022,342.00 ,0.00 ,855.00 ,SEA0001064,COSU6321102310,04/12/2022
1910242,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CCLU-767102-3,DCSZ-708870,04/12/2022,,,0.05 ,0.00 ,513.05 ,SEA0001065,COSU6321102310,04/12/2022
1910244,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-602905-9,FLXZ-441863,04/08/2022,04/23/2022,04/21/2022,0.05 ,608.00 ,"1,121.05 ",SEA0001069,COSU6321102310,04/08/2022
1910246,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-634179-2,DCNZ-507266,03/29/2022,03/31/2022,03/30/2022,0.00 ,881.40 ,"1,363.80 ",SEA0001070,COSU6321102950,03/29/2022
1910248,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-674345-1,DCNZ-406774,04/18/2022,04/18/2022,04/19/2022,0.00 ,38.00 ,551.00 ,SEA0001071,COSU6321102310,04/18/2022
1910250,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-676870-0,TSXZ-450333,04/06/2022,04/20/2022,04/20/2022,570.00 ,0.00 ,"1,083.00 ",SEA0001072,COSU6321102310,04/06/2022
1910252,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-705687-1,MAEC-621080,04/14/2022,,,0.05 ,532.93 ,"1,024.38 ",SEA0001073,COSU6321102310,
1910254,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-747027-0,DECZ-404052,03/30/2022,03/31/2022,,0.00 ,76.00 ,558.40 ,SEA0001074,COSU6321102310,03/30/2022
1910256,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,CSNU-790308-7,DCNZ-498143,04/07/2022,,,0.00 ,530.05 ,"1,043.05 ",SEA0001076,COSU6321102310,04/16/2022
1910258,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,FSCU-880370-7,APMZ-418711,03/28/2022,04/08/2022,04/08/2022,0.00 ,986.00 ,"1,499.00 ",SEA0001080,COSU6321102310,04/06/2022
1910260,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,GCXU-544659-6,CSXZ-463507,04/20/2022,,,0.05 ,0.00 ,491.45 ,SEA0001081,COSU6321103130,04/20/2022
1910267,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-752582-0,APMZ-422635,03/22/2022,03/27/2022,03/24/2022,0.00 ,228.00 ,710.40 ,SEA0003647,HDMUSELM01881600,03/22/2022
1910268,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-763666-0,DCLZ-401825,04/01/2022,04/01/2022,,0.00 ,38.00 ,551.00 ,SEA0003648,HDMUSELM08782900,04/01/2022
1910269,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-764189-9,MAEC-703273,04/02/2022,04/06/2022,,0.00 ,190.00 ,703.00 ,SEA0003547,HDMUSELM36500914,04/02/2022
1910270,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-766704-4,NEDZ-400911,03/31/2022,04/01/2022,04/01/2022,0.00 ,76.00 ,558.40 ,SEA0003549,HDMUSELM25529533,03/31/2022
1910271,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-770772-2,DCNZ-415646,04/12/2022,,,0.05 ,215.00 ,706.45 ,SEA0003649,HDMUSELM65881511,
1910272,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-770840-0,DCLZ-424930,04/15/2022,04/16/2022,04/15/2022,0.00 ,76.00 ,589.00 ,SEA0003650,HDMUSELM08782901,04/15/2022
1910273,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-820979-2,APMZ-420296,04/13/2022,04/16/2022,04/13/2022,0.00 ,152.00 ,665.00 ,SEA0003651,HDMUSELM08782901,04/13/2022
1910274,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-990270-7,DCLZ-416528,03/28/2022,04/08/2022,04/08/2022,456.00 ,530.00 ,"1,499.00 ",SEA0003551,HDMUSELM54128100,04/07/2022
1910275,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-996523-8,DCNZ-507466,03/28/2022,04/07/2022,04/06/2022,0.05 ,948.00 ,"1,461.05 ",SEA0003652,HDMUSELM01881600,04/06/2022
1910276,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-997008-6,NEDZ-403063,03/23/2022,03/31/2022,03/25/2022,0.00 ,342.00 ,824.40 ,SEA0003653,HDMUSELM01881600,03/23/2022
1910277,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-683907-8,TCLZ-407931,04/23/2022,,,0.00 ,"2,001.30 ","2,492.70 ",SEA0001083,COSU6321102310,
1910278,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-859984-4,DCLZ-414206,03/30/2022,03/31/2022,03/30/2022,0.00 ,228.25 ,710.65 ,SEA0001084,COSU6321102310,03/30/2022
1910279,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-879782-9,APMZ-405184,04/07/2022,,,0.00 ,530.05 ,"1,043.05 ",SEA0001086,COSU6321102310,04/16/2022
1910280,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-879865-6,APMZ-416392,04/18/2022,04/20/2022,,114.00 ,0.00 ,627.00 ,SEA0001087,COSU6321102310,04/18/2022
1910281,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,OOLU-949653-7,MSCZ-400013,04/21/2022,,,0.05 ,"2,968.88 ","3,460.33 ",SEA0001621,COSU6321103350,
1910282,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TCKU-787737-4,APMZ-412529,04/18/2022,04/21/2022,,0.00 ,152.00 ,665.00 ,SEA0001088,COSU6321102310,04/18/2022
1910283,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-107373-2,DCLZ-413376,04/19/2022,04/25/2022,04/25/2022,0.05 ,0.00 ,491.45 ,SEA0001090,COSU6321102310,04/19/2022
1910284,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-326193-4,DCLZ-412636,04/13/2022,,,0.05 ,304.50 ,795.95 ,SEA0001091,COSU6321102310,
1910285,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-514110-0,DCLZ-414369,04/15/2022,,,0.05 ,988.73 ,"1,480.18 ",SEA0001092,COSU6321102310,
1910286,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-484530-6,APMZ-404531,04/18/2022,04/19/2022,,76.00 ,0.00 ,589.00 ,SEA0001062,COSU6321102310,04/18/2022
1910290,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,APHU-641129-0,DCLZ-403332,03/18/2022,04/07/2022,,0.00 ,798.00 ,"1,280.40 ",SEA0002586,CMDUGGZ1627342,03/18/2022
1910291,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,APHU-702200-8,TSXZ-463672,04/14/2022,04/16/2022,04/15/2022,0.00 ,239.00 ,752.00 ,SEA0002587,CMDUGGZ1627248,04/14/2022
1910292,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,BMOU-586861-0,FLXZ-427813,04/20/2022,,,0.05 ,900.13 ,"1,391.58 ",SEA0002592,CMDUGGZ1627249,
1910293,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU-924559-9,TSXZ-450333,04/20/2022,,,0.05 ,900.13 ,"1,391.58 ",SEA0002595,CMDUGGZ1627345,
1910294,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU-692989-9,MSCZ-400132,03/24/2022,04/06/2022,04/06/2022,0.00 ,"1,444.25 ","1,957.25 ",SEA0002598,CMDUGGZ1627343,04/05/2022
1910295,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU-920261-9,OESZ-802184,04/14/2022,04/15/2022,,0.00 ,76.00 ,589.00 ,SEA0002599,CMDUGGZ1627180,04/14/2022
1910296,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU-920573-1,DCLZ-700937,03/24/2022,04/19/2022,,0.05 ,"1,813.25 ","2,326.30 ",SEA0002600,CMDUGGZ1627137,04/05/2022
1910297,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU-922311-8,OESZ-801994,04/14/2022,04/22/2022,,0.05 ,0.00 ,513.05 ,SEA0002601,CMDUGGZ1627344,04/14/2022
1910298,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,FFAU-426286-6,TSXZ-443418,03/31/2022,04/11/2022,04/11/2022,0.00 ,885.50 ,"1,367.90 ",SEA0002775,CMDUGGZ1627215,03/31/2022
1910299,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,FSCU-997556-8,TSXZ-435543,03/23/2022,04/07/2022,04/07/2022,0.00 ,608.00 ,"1,090.40 ",SEA0002777,CMDUGGZ1627341,03/23/2022
1910300,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,FWRU-013980-0,TSXZ-412999,03/23/2022,03/31/2022,03/25/2022,0.00 ,824.40 ,"1,306.80 ",SEA0002778,CMDUGGZ1627339,03/23/2022
1910301,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,TCLU-653433-6,FLXZ-600635,04/20/2022,,,0.05 ,671.75 ,"1,163.20 ",SEA0002797,CMDUGGZ1627216,
1910302,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,TRHU-785384-8,TSXZ-475140,03/29/2022,04/08/2022,04/08/2022,0.00 ,418.00 ,900.40 ,SEA0002814,CMDUGGZ1627250,03/29/2022
1910303,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,XHCU-537635-7,APMZ-411317,04/18/2022,,,0.05 ,367.25 ,858.70 ,SEA0002819,CMDUGGZ1627340,
1910306,CHI,CMA,SAMSDTX,BEST BUY 710 C/O SAMSUNG,APZU-476865-5,TSXZ-433994,03/10/2022,03/18/2022,,837.00 ,"4,565.88 ","5,972.38 ",SEA0004740,CMDUSEL1307327,03/18/2022
1910307,CHI,CMA,SAMSDTX,BEST BUY 710 C/O SAMSUNG,CMAU-505739-0,EMCZ-542402,03/10/2022,03/18/2022,,837.00 ,"4,542.13 ","5,948.63 ",SEA0004741,CMDUSEL1307330,03/18/2022
1910308,CHI,CMA,SAMSDTX,BEST BUY 710 C/O SAMSUNG,ECMU-991172-5,FHCZ-148106,03/10/2022,03/23/2022,,1056.00 ,"4,542.13 ","6,167.63 ",SEA0004742,CMDUSEL1306436,03/21/2022
1910309,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,MOTU-581661-9,FLXZ-443483,03/15/2022,04/01/2022,,684.00 ,142.10 ,"1,308.50 ",SEA0002567,ONEYSZPBAK432303,03/15/2022
1910310,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-447128-4,HDMZ-408525,03/23/2022,03/23/2022,,0.00 ,38.00 ,520.40 ,SEA0003573,HDMUSELM16496400,03/23/2022
